priority,score,system,year,project_document,why_it_matters,captures,unique_versions,mime_type,original,archive_exact,archive_history
LOW,1,Other Public Money,2025,September 20 2024 to September 26 2024 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1721/September-20-2024-to-September-26-2024-PDF,https://web.archive.org/web/20250928112318/https://www.copperascovetx.gov/DocumentCenter/View/1721/September-20-2024-to-September-26-2024-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1721/September-20-2024-to-September-26-2024-PDF
LOW,1,Other Public Money,2025,September 20 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4699/September-20-2025-PDF,https://web.archive.org/web/20250926091237/https://www.copperascovetx.gov/DocumentCenter/View/4699/September-20-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4699/September-20-2025-PDF
LOW,1,Other Public Money,2025,September 2018 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1636/September-2018-PDF,https://web.archive.org/web/20250929220003/https://www.copperascovetx.gov/DocumentCenter/View/1636/September-2018-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1636/September-2018-PDF
LOW,1,Other Public Money,2025,September 2019 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1626/September-2019-PDF,https://web.archive.org/web/20250928102618/https://www.copperascovetx.gov/DocumentCenter/View/1626/September-2019-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1626/September-2019-PDF
LOW,1,Other Public Money,2025,September 2020 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1641/September-2020-PDF,https://web.archive.org/web/20250928110920/https://www.copperascovetx.gov/DocumentCenter/View/1641/September-2020-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1641/September-2020-PDF
LOW,1,Other Public Money,2025,September 2021 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1614/September-2021-PDF,https://web.archive.org/web/20250928111128/https://www.copperascovetx.gov/DocumentCenter/View/1614/September-2021-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1614/September-2021-PDF
LOW,1,Other Public Money,2025,September 2023 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1587/September-2023-PDF,https://web.archive.org/web/20250928102310/https://www.copperascovetx.gov/DocumentCenter/View/1587/September-2023-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1587/September-2023-PDF
LOW,1,Other Public Money,2025,September 21 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4700/September-21-2025-PDF,https://web.archive.org/web/20250927205233/https://www.copperascovetx.gov/DocumentCenter/View/4700/September-21-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4700/September-21-2025-PDF
LOW,1,Other Public Money,2025,September 22 2023 to September 28 2023 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1764/September-22-2023-to-September-28-2023-PDF,https://web.archive.org/web/20250929055924/https://www.copperascovetx.gov/DocumentCenter/View/1764/September-22-2023-to-September-28-2023-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1764/September-22-2023-to-September-28-2023-PDF
LOW,1,Other Public Money,2025,September 22 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4704/September-22-2025-PDF,https://web.archive.org/web/20250926065744/https://www.copperascovetx.gov/DocumentCenter/View/4704/September-22-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4704/September-22-2025-PDF
LOW,1,Other Public Money,2025,September 23 2022 to September 29 2022 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1809/September-23-2022-to-September-29-2022-PDF,https://web.archive.org/web/20250928103804/https://www.copperascovetx.gov/DocumentCenter/View/1809/September-23-2022-to-September-29-2022-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1809/September-23-2022-to-September-29-2022-PDF
LOW,1,Other Public Money,2025,September 23 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4705/September-23-2025-PDF,https://web.archive.org/web/20250929004716/https://www.copperascovetx.gov/DocumentCenter/View/4705/September-23-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4705/September-23-2025-PDF
LOW,1,Other Public Money,2025,September 24 2021 to September 30 2021 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1860/September-24-2021-to-September-30-2021-PDF,https://web.archive.org/web/20250928233410/https://www.copperascovetx.gov/DocumentCenter/View/1860/September-24-2021-to-September-30-2021-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1860/September-24-2021-to-September-30-2021-PDF
LOW,1,Other Public Money,2025,September 24 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4708/September-24-2025-PDF,https://web.archive.org/web/20250925180156/https://www.copperascovetx.gov/DocumentCenter/View/4708/September-24-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4708/September-24-2025-PDF
LOW,1,Other Public Money,2025,September 25 2020 to October 01 2020 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1951/September-25-2020-to-October-01-2020-PDF,https://web.archive.org/web/20250929145507/https://www.copperascovetx.gov/DocumentCenter/View/1951/September-25-2020-to-October-01-2020-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1951/September-25-2020-to-October-01-2020-PDF
LOW,1,Other Public Money,2025,September 25 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4711/September-25-2025-PDF,https://web.archive.org/web/20250928050824/https://www.copperascovetx.gov/DocumentCenter/View/4711/September-25-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4711/September-25-2025-PDF
LOW,1,Other Public Money,2025,September 26 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4718/September-26-2025-PDF,https://web.archive.org/web/20250928064901/https://www.copperascovetx.gov/DocumentCenter/View/4718/September-26-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4718/September-26-2025-PDF
LOW,1,Other Public Money,2025,September 27 2019 to October 3 2019 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1952/September-27-2019-to-October-3-2019-PDF,https://web.archive.org/web/20250929094350/https://www.copperascovetx.gov/DocumentCenter/View/1952/September-27-2019-to-October-3-2019-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1952/September-27-2019-to-October-3-2019-PDF
LOW,1,Other Public Money,2025,September 27 2024 to October 04 2024 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1722/September-27-2024-to-October-04-2024-PDF,https://web.archive.org/web/20250929015508/https://www.copperascovetx.gov/DocumentCenter/View/1722/September-27-2024-to-October-04-2024-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1722/September-27-2024-to-October-04-2024-PDF
LOW,1,Other Public Money,2025,September 29 2023 to October 05 2023 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1765/September-29-2023-to-October-05-2023-PDF,https://web.archive.org/web/20250929124642/https://www.copperascovetx.gov/DocumentCenter/View/1765/September-29-2023-to-October-05-2023-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1765/September-29-2023-to-October-05-2023-PDF
LOW,1,Other Public Money,2025,September 30 2022 to October 06 2022 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1810/September-30-2022-to-October-06-2022-PDF,https://web.archive.org/web/20250928101953/https://www.copperascovetx.gov/DocumentCenter/View/1810/September-30-2022-to-October-06-2022-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1810/September-30-2022-to-October-06-2022-PDF
LOW,1,Other Public Money,2025,September 6 2019 to September 12 2019 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1946/September-6-2019-to-September-12-2019-PDF,https://web.archive.org/web/20250928102406/https://www.copperascovetx.gov/DocumentCenter/View/1946/September-6-2019-to-September-12-2019-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1946/September-6-2019-to-September-12-2019-PDF
LOW,1,Other Public Money,2025,Shooting Incident 400 Block of North 7th Street.pdf,document/PDF,4,1,application/pdf,https://www.copperascovetx.gov/files/pio/press_releases/06-20/Shooting%20Incident%20-%20400%20Block%20of%20North%207th%20Street.pdf,https://web.archive.org/web/20250212044109/https://www.copperascovetx.gov/files/pio/press_releases/06-20/Shooting%20Incident%20-%20400%20Block%20of%20North%207th%20Street.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/pio/press_releases/06-20/Shooting%20Incident%20-%20400%20Block%20of%20North%207th%20Street.pdf
LOW,1,Other Public Money,2025,Shooting Incident 400 Block of North 7th Street.pdf,document/PDF,3,1,application/pdf,https://www.copperascovetx.gov/files/police/press_releases/06-20/Shooting%20Incident%20-%20400%20Block%20of%20North%207th%20Street.pdf,https://web.archive.org/web/20250208164620/https://www.copperascovetx.gov/files/police/press_releases/06-20/Shooting%20Incident%20-%20400%20Block%20of%20North%207th%20Street.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/police/press_releases/06-20/Shooting%20Incident%20-%20400%20Block%20of%20North%207th%20Street.pdf
LOW,1,Other Public Money,2025,Smart Meter Portal.pdf,document/PDF,3,1,application/pdf,https://www.copperascovetx.gov/files/utility_admin/Smart_Meter_Portal.pdf,https://web.archive.org/web/20250405000449/https://www.copperascovetx.gov/files/utility_admin/Smart_Meter_Portal.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/utility_admin/Smart_Meter_Portal.pdf
LOW,1,Other Public Money,2025,Smoke Detector App PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1544/Smoke-Detector-App-PDF,https://web.archive.org/web/20250928113536/https://www.copperascovetx.gov/DocumentCenter/View/1544/Smoke-Detector-App-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1544/Smoke-Detector-App-PDF
LOW,1,Other Public Money,2025,Special Needs Items PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/2168/Special-Needs-Items-PDF,https://web.archive.org/web/20250927211817/https://www.copperascovetx.gov/DocumentCenter/View/2168/Special-Needs-Items-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/2168/Special-Needs-Items-PDF
LOW,1,Other Public Money,2025,Spring Fest Food Truck Application 2025.pdf,document/PDF,2,1,application/pdf,https://www.copperascovetx.gov/files/parks/Special_Events/Spring%20Fest%20Food%20Truck%20Application%202025.pdf,https://web.archive.org/web/20250327002651/https://www.copperascovetx.gov/files/parks/Special_Events/Spring%20Fest%20Food%20Truck%20Application%202025.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/parks/Special_Events/Spring%20Fest%20Food%20Truck%20Application%202025.pdf
LOW,1,Other Public Money,2025,State of the City 2008 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/173/State-of-the-City-2008-PDF,https://web.archive.org/web/20250929213838/https://www.copperascovetx.gov/DocumentCenter/View/173/State-of-the-City-2008-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/173/State-of-the-City-2008-PDF
LOW,1,Other Public Money,2025,State of the City 2009 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/174/State-of-the-City-2009-PDF,https://web.archive.org/web/20250928103429/https://www.copperascovetx.gov/DocumentCenter/View/174/State-of-the-City-2009-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/174/State-of-the-City-2009-PDF
LOW,1,Other Public Money,2025,State of the City 2011 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/176/State-of-the-City-2011-PDF,https://web.archive.org/web/20250928104005/https://www.copperascovetx.gov/DocumentCenter/View/176/State-of-the-City-2011-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/176/State-of-the-City-2011-PDF
LOW,1,Other Public Money,2025,State of the City 2012 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/177/State-of-the-City-2012-PDF,https://web.archive.org/web/20250926090624/https://www.copperascovetx.gov/DocumentCenter/View/177/State-of-the-City-2012-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/177/State-of-the-City-2012-PDF
LOW,1,Other Public Money,2025,State of the City 2013 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/178/State-of-the-City-2013-PDF,https://web.archive.org/web/20250928112048/https://www.copperascovetx.gov/DocumentCenter/View/178/State-of-the-City-2013-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/178/State-of-the-City-2013-PDF
LOW,1,Other Public Money,2025,State of the City 2015 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/179/State-of-the-City-2015-PDF,https://web.archive.org/web/20250929074450/https://www.copperascovetx.gov/DocumentCenter/View/179/State-of-the-City-2015-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/179/State-of-the-City-2015-PDF
LOW,1,Other Public Money,2025,State of the City 2016 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/180/State-of-the-City-2016-PDF,https://web.archive.org/web/20250926153036/https://www.copperascovetx.gov/DocumentCenter/View/180/State-of-the-City-2016-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/180/State-of-the-City-2016-PDF
LOW,1,Other Public Money,2025,State of the City 2017 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/181/State-of-the-City-2017-PDF,https://web.archive.org/web/20250928134344/https://www.copperascovetx.gov/DocumentCenter/View/181/State-of-the-City-2017-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/181/State-of-the-City-2017-PDF
LOW,1,Other Public Money,2025,State of the City 2024 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/172/State-of-the-City-2024-PDF,https://web.archive.org/web/20251001030111/https://www.copperascovetx.gov/DocumentCenter/View/172/State-of-the-City-2024-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/172/State-of-the-City-2024-PDF
LOW,1,Other Public Money,2025,Stations Apparatus PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/2220/Stations-Apparatus-PDF,https://web.archive.org/web/20250925172645/https://www.copperascovetx.gov/DocumentCenter/View/2220/Stations-Apparatus-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/2220/Stations-Apparatus-PDF
